# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AIFM3	ENSG00000183773	ENST00000486003	retained_intron	0	0	0	53	0	0	0	0	0	0	0	19	0	11	0	14	0	0	0	0	0	0	0	0	0	9
AIFM3	ENSG00000183773	ENST00000495869	retained_intron	0	0	0	41	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	18
AIFM3	ENSG00000183773	ENST00000496097	processed_transcript	0	0	0	55	0	0	0	0	0	0	0	14	0	20	0	0	0	0	0	0	0	0	0	0	0	21
AL008723.1	ENSG00000279219	ENST00000623133	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL022237.3	ENSG00000234735	ENST00000446663	processed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	10
AL022476.2	ENSG00000230319	ENST00000443063	antisense	0	0	0	31	0	0	0	0	0	0	0	5	0	11	0	4	0	0	0	0	0	0	0	0	0	11
AL049758.2	ENSG00000226989	ENST00000423154	processed_pseudogene	0	0	0	20	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ALG12	ENSG00000182858	ENST00000330817	protein_coding	0	0	0	46	0	0	2	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	33
ALG12	ENSG00000182858	ENST00000486602	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG12	ENSG00000182858	ENST00000492791	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD54	ENSG00000100124	ENST00000215941	protein_coding	0	0	0	19	1	0	1	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	7
ANKRD54	ENSG00000100124	ENST00000385210	miRNA	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	7
ANKRD54	ENSG00000100124	ENST00000406423	protein_coding	0	0	0	16	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	8
ANKRD54	ENSG00000100124	ENST00000407117	nonsense_mediated_decay	0	0	0	16	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	8
ANKRD54	ENSG00000100124	ENST00000411961	protein_coding	0	0	0	16	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	8
ANKRD54	ENSG00000100124	ENST00000413497	nonsense_mediated_decay	0	0	0	15	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	8
ANKRD54	ENSG00000100124	ENST00000424350	protein_coding	0	0	0	15	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	8
ANKRD54	ENSG00000100124	ENST00000434930	protein_coding	0	0	0	15	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	8
ANKRD54	ENSG00000100124	ENST00000458278	protein_coding	0	0	0	16	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	8
ANKRD54	ENSG00000100124	ENST00000464849	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	6
ANKRD54	ENSG00000100124	ENST00000498417	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ANKRD54	ENSG00000100124	ENST00000609454	protein_coding	0	0	0	17	0	0	0	0	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD54	ENSG00000100124	ENST00000609706	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ANKRD62P1	ENSG00000259271	ENST00000434304	transcribed_unprocessed_pseudogene	0	0	0	11	0	0	0	0	0	0	0	5	0	5	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD62P1-PARP4P3	ENSG00000189295	ENST00000456726	processed_transcript	0	0	0	57	0	0	0	0	0	0	0	16	0	40	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD62P1-PARP4P3	ENSG00000189295	ENST00000457060	lincRNA	0	0	0	13	0	0	0	0	0	0	0	7	0	5	0	1	0	0	0	0	0	0	0	0	0	0
ANP32BP2	ENSG00000231801	ENST00000454525	processed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	3
AP000343.1	ENSG00000214526	ENST00000440602	processed_pseudogene	0	0	0	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
AP000343.2	ENSG00000236611	ENST00000450776	lincRNA	0	0	0	21	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	6
AP000344.3	ENSG00000234928	ENST00000428415	lincRNA	0	0	0	20	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18
AP000344.3	ENSG00000234928	ENST00000449711	lincRNA	0	0	0	20	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18
AP000344.4	ENSG00000227755	ENST00000426024	transcribed_processed_pseudogene	0	0	0	15	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AP000344.4	ENSG00000227755	ENST00000454268	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	1
AP000344.4	ENSG00000227755	ENST00000457193	processed_transcript	0	0	0	16	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AP000345.1	ENSG00000178248	ENST00000320372	lincRNA	0	0	0	41	0	0	0	0	0	0	0	5	0	18	0	5	0	0	0	0	0	0	0	0	0	13
AP000345.2	ENSG00000224277	ENST00000454863	antisense	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP000345.2	ENSG00000224277	ENST00000458318	antisense	0	0	0	5	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AP000345.4	ENSG00000225413	ENST00000432249	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP000347.2	ENSG00000272578	ENST00000417194	processed_transcript	0	1	0	94	0	0	0	0	0	0	0	6	0	73	0	12	0	0	0	1	0	0	0	0	0	4
AP000347.2	ENSG00000272578	ENST00000432595	processed_transcript	0	0	0	47	0	0	0	0	0	0	0	3	0	32	0	2	0	0	0	0	0	0	0	0	0	10
AP000347.2	ENSG00000272578	ENST00000435868	transcribed_unprocessed_pseudogene	0	1	0	137	0	0	0	0	0	0	0	14	0	113	0	1	0	0	0	1	0	0	0	0	0	10
AP000347.2	ENSG00000272578	ENST00000437294	processed_transcript	0	1	0	24	0	0	0	0	0	0	0	10	0	4	0	1	0	0	0	1	0	0	0	0	0	10
AP000347.2	ENSG00000272578	ENST00000437862	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	9	0	7	0	1	0	0	0	0	0	0	0	0	0	8
AP000347.2	ENSG00000272578	ENST00000438858	processed_transcript	0	0	0	91	0	0	0	0	0	0	0	14	0	72	0	1	0	0	0	0	0	0	0	0	0	4
AP000347.2	ENSG00000272578	ENST00000444220	processed_transcript	0	0	0	37	0	0	0	0	0	0	0	13	0	12	0	2	0	0	0	0	0	0	0	0	0	10
AP000347.2	ENSG00000272578	ENST00000451919	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	9	0	7	0	1	0	0	0	0	0	0	0	0	0	8
AP000347.2	ENSG00000272578	ENST00000458554	processed_transcript	0	1	0	39	0	0	0	0	0	0	0	12	0	23	0	1	0	0	0	1	0	0	0	0	0	4
AP000347.4	ENSG00000234353	ENST00000425948	transcribed_unprocessed_pseudogene	0	0	0	20	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	6
AP000347.4	ENSG00000234353	ENST00000430707	processed_transcript	0	0	0	20	0	0	0	0	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	3
AP000349.2	ENSG00000280178	ENST00000624319	protein_coding	0	0	0	14	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	10
AP000350.10	ENSG00000251357	ENST00000433835	protein_coding	0	1	0	110	0	0	0	0	0	0	0	14	0	87	0	0	0	0	0	1	0	0	0	0	0	10
AP000350.5	ENSG00000273295	ENST00000609510	lincRNA	0	0	0	48	0	0	0	0	0	0	0	14	0	0	0	13	0	0	0	0	0	0	0	0	0	21
AP000350.6	ENSG00000225282	ENST00000439492	processed_pseudogene	0	1	0	42	0	0	0	0	0	0	0	4	0	7	0	12	0	0	0	1	0	0	0	0	0	20
AP000350.7	ENSG00000206090	ENST00000443377	unprocessed_pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
AP000350.8	ENSG00000231271	ENST00000440099	unprocessed_pseudogene	0	0	0	56	0	0	0	0	0	0	0	25	0	20	0	3	0	0	0	0	0	0	0	0	0	8
AP000351.13	ENSG00000235689	ENST00000440539	unprocessed_pseudogene	0	0	0	18	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	6
AP000351.3	ENSG00000250470	ENST00000506097	unprocessed_pseudogene	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
AP000351.4	ENSG00000224205	ENST00000437021	unprocessed_pseudogene	0	1	0	36	0	0	0	0	0	0	0	13	0	6	0	2	0	0	0	1	0	0	0	0	0	16
AP000354.2	ENSG00000215464	ENST00000396982	processed_pseudogene	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10
AP000355.2	ENSG00000228923	ENST00000432032	antisense	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AP000356.2	ENSG00000230947	ENST00000438893	sense_intronic	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AP000357.4	ENSG00000224334	ENST00000409926	processed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	19	0	0	0	5	0	0	0	0	0	0	0	0	0	10
AP000358.5	ENSG00000237601	ENST00000456260	processed_pseudogene	0	0	0	20	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13
AP000361.2	ENSG00000237472	ENST00000415639	processed_pseudogene	0	0	0	16	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
AP000362.1	ENSG00000223679	ENST00000420944	unprocessed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	6	0	28	0	0	0	0	0	0	0	0	0	0	0	8
AP1B1	ENSG00000100280	ENST00000317368	protein_coding	0	2	0	81	0	0	0	0	0	0	0	3	0	70	0	0	0	0	0	0	0	0	0	0	2	8
AP1B1	ENSG00000100280	ENST00000357586	protein_coding	0	2	0	81	0	0	0	0	0	0	0	3	0	70	0	0	0	0	0	0	0	0	0	0	2	8
AP1B1	ENSG00000100280	ENST00000402502	protein_coding	0	2	0	43	0	0	0	0	0	0	0	2	0	33	0	0	0	0	0	0	0	0	0	0	2	8
AP1B1	ENSG00000100280	ENST00000405198	protein_coding	0	2	0	44	0	0	0	0	0	0	0	3	0	33	0	0	0	0	0	0	0	0	0	0	2	8
AP1B1	ENSG00000100280	ENST00000415447	protein_coding	0	2	0	165	0	0	0	0	0	0	0	2	0	162	0	0	0	0	0	0	0	0	0	0	2	1
AP1B1	ENSG00000100280	ENST00000415756	protein_coding	0	0	0	6	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3
AP1B1	ENSG00000100280	ENST00000421126	protein_coding	0	1	0	45	0	0	0	0	0	0	0	3	0	30	0	0	0	0	0	0	0	0	0	0	1	12
AP1B1	ENSG00000100280	ENST00000432560	protein_coding	0	2	0	81	0	0	0	0	0	0	0	3	0	70	0	0	0	0	0	0	0	0	0	0	2	8
AP1B1	ENSG00000100280	ENST00000472057	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	3
AP1B1	ENSG00000100280	ENST00000473606	retained_intron	0	0	0	65	0	0	0	0	0	0	0	4	0	52	0	1	0	0	0	0	0	0	0	0	0	8
AP1B1	ENSG00000100280	ENST00000482818	retained_intron	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	3
AP1B1P1	ENSG00000234479	ENST00000432373	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1
AP1B1P1	ENSG00000234479	ENST00000448124	transcribed_unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP1B1P2	ENSG00000232707	ENST00000416196	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
APOBEC3A	ENSG00000128383	ENST00000249116	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
APOBEC3A	ENSG00000128383	ENST00000402255	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3A	ENSG00000128383	ENST00000488758	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
APOBEC3A	ENSG00000128383	ENST00000495988	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3A	ENSG00000128383	ENST00000618553	protein_coding	0	0	0	13	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	5
APOBEC3B	ENSG00000179750	ENST00000333467	protein_coding	0	0	1	4	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
APOBEC3B	ENSG00000179750	ENST00000335760	nonsense_mediated_decay	0	0	1	4	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
APOBEC3B	ENSG00000179750	ENST00000402182	protein_coding	0	0	2	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2
APOBEC3B	ENSG00000179750	ENST00000407298	protein_coding	0	0	1	4	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
APOBEC3B-AS1	ENSG00000249310	ENST00000513758	antisense	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4
APOBEC3C	ENSG00000244509	ENST00000361441	protein_coding	0	0	0	21	3	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	3
APOBEC3C	ENSG00000244509	ENST00000428892	nonsense_mediated_decay	0	0	0	20	2	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	3
APOBEC3D	ENSG00000243811	ENST00000216099	protein_coding	0	1	0	45	5	0	0	0	0	0	0	9	0	22	0	0	0	0	0	0	0	0	0	0	1	9
APOBEC3D	ENSG00000243811	ENST00000381568	protein_coding	0	1	0	48	0	0	0	0	0	0	0	11	0	34	0	0	0	0	0	0	0	0	0	0	1	3
APOBEC3D	ENSG00000243811	ENST00000427494	protein_coding	0	0	0	46	5	0	0	0	0	0	0	9	0	23	0	0	0	0	0	0	0	0	0	0	0	9
APOBEC3D	ENSG00000243811	ENST00000622217	protein_coding	0	1	0	41	0	0	0	0	0	0	0	11	0	22	0	0	0	0	0	0	0	0	0	0	1	8
APOBEC3F	ENSG00000128394	ENST00000308521	protein_coding	0	1	2	45	6	0	0	0	0	0	0	4	0	26	2	0	0	0	0	0	0	0	0	0	1	9
APOBEC3F	ENSG00000128394	ENST00000381565	protein_coding	0	0	1	24	0	0	0	0	0	0	0	12	0	5	1	0	0	0	0	0	0	0	0	0	0	7
APOBEC3F	ENSG00000128394	ENST00000476513	retained_intron	0	0	0	39	0	0	0	0	0	0	0	10	0	19	0	2	0	0	0	0	0	0	0	0	0	8
APOBEC3F	ENSG00000128394	ENST00000491387	processed_transcript	0	0	0	34	0	0	0	0	0	0	0	17	0	7	0	1	0	0	0	0	0	0	0	0	0	9
APOBEC3G	ENSG00000239713	ENST00000407997	protein_coding	0	1	0	32	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	1	11
APOBEC3G	ENSG00000239713	ENST00000452957	protein_coding	0	1	0	85	0	0	0	0	0	0	0	5	0	73	0	0	0	0	0	0	0	0	0	0	1	7
APOBEC3G	ENSG00000239713	ENST00000461827	processed_transcript	0	0	0	30	0	0	0	0	0	0	0	15	0	3	0	1	0	0	0	0	0	0	0	0	0	11
APOBEC3G	ENSG00000239713	ENST00000463934	retained_intron	0	0	0	22	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11
APOBEC3G	ENSG00000239713	ENST00000480000	retained_intron	0	0	0	27	0	0	0	0	0	0	0	14	0	1	0	1	0	0	0	0	0	0	0	0	0	11
APOBEC3G	ENSG00000239713	ENST00000481958	retained_intron	0	0	0	23	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	6
APOBEC3G	ENSG00000239713	ENST00000486357	processed_transcript	0	0	0	23	0	0	0	0	0	0	0	14	0	1	0	1	0	0	0	0	0	0	0	0	0	7
APOBEC3G	ENSG00000239713	ENST00000494150	retained_intron	0	0	0	21	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	5
APOBEC3H	ENSG00000100298	ENST00000348946	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
APOBEC3H	ENSG00000100298	ENST00000401756	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
APOBEC3H	ENSG00000100298	ENST00000421988	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
APOBEC3H	ENSG00000100298	ENST00000442487	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
APOBEC3H	ENSG00000100298	ENST00000474235	retained_intron	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
APOBEC3H	ENSG00000100298	ENST00000613677	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
APOBEC3H	ENSG00000100298	ENST00000613996	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APOL1	ENSG00000100342	ENST00000319136	protein_coding	0	2	3	54	11	0	0	0	0	0	0	8	0	32	3	0	0	0	0	0	0	0	0	0	2	3
APOL1	ENSG00000100342	ENST00000397278	protein_coding	0	2	3	54	11	0	0	0	0	0	0	8	0	32	3	0	0	0	0	0	0	0	0	0	2	3
APOL1	ENSG00000100342	ENST00000397279	protein_coding	0	2	3	54	1	0	0	0	0	0	0	11	0	39	3	0	0	0	0	0	0	0	0	0	2	3
APOL1	ENSG00000100342	ENST00000422471	nonsense_mediated_decay	0	0	0	46	0	0	0	0	0	0	0	21	0	22	0	0	0	0	0	0	0	0	0	0	0	3
APOL1	ENSG00000100342	ENST00000422706	protein_coding	0	2	3	54	11	0	1	0	0	0	0	8	0	31	3	0	0	0	0	0	0	0	0	0	2	3
APOL1	ENSG00000100342	ENST00000426053	protein_coding	0	2	3	54	11	0	0	0	0	0	0	8	0	32	3	0	0	0	0	0	0	0	0	0	2	3
APOL1	ENSG00000100342	ENST00000427990	protein_coding	0	0	1	55	0	0	1	0	0	0	0	20	0	31	1	0	0	0	0	0	0	0	0	0	0	3
APOL1	ENSG00000100342	ENST00000431184	nonsense_mediated_decay	0	0	0	45	0	0	0	0	0	0	0	20	0	22	0	0	0	0	0	0	0	0	0	0	0	3
APOL1	ENSG00000100342	ENST00000433768	protein_coding	0	0	0	46	0	0	1	0	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0	0	0	3
APOL1	ENSG00000100342	ENST00000438034	protein_coding	0	1	0	45	0	0	0	0	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0	0	1	3
APOL1	ENSG00000100342	ENST00000439680	nonsense_mediated_decay	0	0	0	46	0	0	0	0	0	0	0	21	0	22	0	0	0	0	0	0	0	0	0	0	0	3
APOL1	ENSG00000100342	ENST00000475519	retained_intron	0	0	0	27	0	0	0	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	0	0	0	3
APOL2	ENSG00000128335	ENST00000249066	protein_coding	0	0	0	70	4	0	1	0	0	0	0	19	0	42	0	0	0	0	0	0	0	0	0	0	0	4
APOL2	ENSG00000128335	ENST00000358502	protein_coding	0	0	0	70	4	0	1	0	0	0	0	19	0	42	0	0	0	0	0	0	0	0	0	0	0	4
APOL2	ENSG00000128335	ENST00000451256	protein_coding	0	0	1	62	0	0	0	0	0	0	0	16	0	42	1	0	0	0	0	0	0	0	0	0	0	4
APOL2	ENSG00000128335	ENST00000454728	protein_coding	0	0	0	60	0	0	2	0	0	0	0	13	0	41	0	0	0	0	0	0	0	0	0	0	0	4
APOL2	ENSG00000128335	ENST00000473549	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	19	0	9	0	1	0	0	0	0	0	0	0	0	0	4
APOL2	ENSG00000128335	ENST00000476579	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	19	0	8	0	1	0	0	0	0	0	0	0	0	0	5
APOL2	ENSG00000128335	ENST00000484830	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	19	0	9	0	1	0	0	0	0	0	0	0	0	0	4
APOL2	ENSG00000128335	ENST00000489186	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	19	0	9	0	1	0	0	0	0	0	0	0	0	0	4
APOL2	ENSG00000128335	ENST00000529194	protein_coding	0	0	0	60	0	0	1	0	0	0	0	13	0	41	0	0	0	0	0	0	0	0	0	0	0	5
APOL3	ENSG00000128284	ENST00000349314	protein_coding	0	2	1	69	0	0	1	0	0	0	0	4	0	55	1	0	0	0	0	0	0	0	0	0	2	9
APOL3	ENSG00000128284	ENST00000361710	protein_coding	0	1	0	83	0	0	2	0	0	0	0	4	0	65	0	0	0	0	0	0	0	0	0	0	1	12
APOL3	ENSG00000128284	ENST00000397287	protein_coding	0	2	0	83	0	1	3	0	0	0	0	4	0	64	0	0	0	0	0	0	0	0	0	0	1	12
APOL3	ENSG00000128284	ENST00000397289	nonsense_mediated_decay	0	0	2	70	2	0	1	0	0	0	0	4	0	54	2	0	0	0	0	0	0	0	0	0	0	9
APOL3	ENSG00000128284	ENST00000397293	protein_coding	0	1	0	71	0	0	4	0	0	0	0	4	0	54	0	0	0	0	0	0	0	0	0	0	1	9
APOL3	ENSG00000128284	ENST00000422426	nonsense_mediated_decay	0	0	1	71	3	0	1	0	0	0	0	4	0	54	1	0	0	0	0	0	0	0	0	0	0	9
APOL3	ENSG00000128284	ENST00000424878	protein_coding	0	2	0	46	0	0	1	0	0	0	0	3	0	34	0	0	0	0	0	0	0	0	0	0	2	8
APOL3	ENSG00000128284	ENST00000426939	nonsense_mediated_decay	0	0	1	68	1	0	0	0	0	0	0	2	0	54	1	0	0	0	0	0	0	0	0	0	0	11
APOL3	ENSG00000128284	ENST00000432700	nonsense_mediated_decay	0	0	1	71	3	0	1	0	0	0	0	4	0	54	1	0	0	0	0	0	0	0	0	0	0	9
APOL3	ENSG00000128284	ENST00000472303	nonsense_mediated_decay	0	0	0	61	2	0	0	0	0	0	0	29	0	19	0	0	0	0	0	0	0	0	0	0	0	11
APOL3	ENSG00000128284	ENST00000485453	processed_transcript	0	0	0	66	0	0	0	0	0	0	0	15	0	35	0	1	0	0	0	0	0	0	0	0	0	15
APOL3	ENSG00000128284	ENST00000487355	nonsense_mediated_decay	0	0	0	69	2	0	0	0	0	0	0	2	0	54	0	0	0	0	0	0	0	0	0	0	0	11
APOL3	ENSG00000128284	ENST00000487423	processed_transcript	0	0	0	67	0	0	0	0	0	0	0	2	0	49	0	1	0	0	0	0	0	0	0	0	0	15
APOL3	ENSG00000128284	ENST00000487783	nonsense_mediated_decay	0	0	0	68	1	0	0	0	0	0	0	15	0	41	0	0	0	0	0	0	0	0	0	0	0	11
APOL3	ENSG00000128284	ENST00000525184	processed_transcript	0	0	0	65	0	0	0	0	0	0	0	15	0	35	0	1	0	0	0	0	0	0	0	0	0	14
APOL3	ENSG00000128284	ENST00000528740	processed_transcript	0	0	0	24	0	0	0	0	0	0	0	7	0	2	0	1	0	0	0	0	0	0	0	0	0	14
APOL3	ENSG00000128284	ENST00000530895	nonsense_mediated_decay	0	0	0	68	4	0	0	0	0	0	0	23	0	30	0	0	0	0	0	0	0	0	0	0	0	11
APOL3	ENSG00000128284	ENST00000531095	protein_coding	0	0	1	30	1	0	0	0	0	0	0	8	0	11	1	0	0	0	0	0	0	0	0	0	0	10
APOL3	ENSG00000128284	ENST00000531195	nonsense_mediated_decay	0	0	1	67	6	0	0	0	0	0	0	15	0	35	1	0	0	0	0	0	0	0	0	0	0	11
APOL3	ENSG00000128284	ENST00000533061	processed_transcript	0	0	0	23	0	0	0	0	0	0	0	8	0	1	0	3	0	0	0	0	0	0	0	0	0	11
APOL3	ENSG00000128284	ENST00000534251	processed_transcript	0	0	0	67	0	0	0	0	0	0	0	3	0	48	0	1	0	0	0	0	0	0	0	0	0	15
APOL4	ENSG00000100336	ENST00000328429	protein_coding	0	0	0	55	2	0	2	0	0	0	0	9	0	12	0	0	0	0	0	0	0	0	0	0	0	30
APOL4	ENSG00000100336	ENST00000332987	protein_coding	0	1	1	65	1	0	4	0	0	0	0	9	0	23	1	0	0	0	0	0	0	0	0	0	1	28
APOL4	ENSG00000100336	ENST00000352371	protein_coding	0	1	1	70	4	0	4	0	0	0	0	11	0	23	1	0	0	0	0	0	0	0	0	0	1	28
APOL4	ENSG00000100336	ENST00000397275	protein_coding	0	0	0	55	2	0	2	0	0	0	0	9	0	12	0	0	0	0	0	0	0	0	0	0	0	30
APOL4	ENSG00000100336	ENST00000419360	protein_coding	0	1	0	58	0	0	4	0	0	0	0	7	0	19	0	0	0	0	0	0	0	0	0	0	1	28
APOL4	ENSG00000100336	ENST00000436763	protein_coding	0	0	0	54	0	0	4	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	28
APOL4	ENSG00000100336	ENST00000449084	processed_transcript	0	0	0	67	0	0	0	0	0	0	0	10	0	23	0	6	0	0	0	0	0	0	0	0	0	28
